id,stakeholder,formula_type,norm_type,original_nl,formula,backtranslated_nl,auto_semantic_score,auto_error_type,auto_notes,auto_direct_overlap,auto_original_concepts,auto_concept_hits,human_semantic_score,human_error_type,human_notes
USER086,User,implication,permission,Hypertensive users may be recommended healthy meals.,"∀x.∀y.hypertensive(x)∧healthyMeal(y)->P(recommend(System,y,x))","For every user and product, if the product is a healthy meal and the user is hypertensive, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,healthy;hypertensive,1,1,,,
USER086,User,dyadic,permission,Hypertensive users may be recommended healthy meals.,"∀x.∀y.P(recommend(System,y,x)|hypertensive(x)∧healthyMeal(y))","For every user and product, if the product is a healthy meal and the user is hypertensive, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,healthy;hypertensive,1,1,2,none,Faithful: hypertensive user + healthy meal -> permitted recommendation is preserved.
USER087,User,implication,permission,Pregnant users may be recommended organic food.,"∀x.∀y.pregnant(x)∧organicFood(y)->P(recommend(System,y,x))","For every user and product, if the product is organic food and the user is pregnant, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,organic;pregnant,2,2,,,
USER087,User,dyadic,permission,Pregnant users may be recommended organic food.,"∀x.∀y.P(recommend(System,y,x)|pregnant(x)∧organicFood(y))","For every user and product, if the product is organic food and the user is pregnant, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,organic;pregnant,2,2,,,
USER088,User,implication,permission,Elderly users may be recommended sustainable meals.,"∀x.∀y.elderly(x)∧sustainableMeal(y)->P(recommend(System,y,x))","For every user and product, if the user is elderly and sustainable meal holds for the product, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,elderly;sustainable,2,2,,,
USER088,User,dyadic,permission,Elderly users may be recommended sustainable meals.,"∀x.∀y.P(recommend(System,y,x)|elderly(x)∧sustainableMeal(y))","For every user and product, if the user is elderly and sustainable meal holds for the product, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,elderly;sustainable,2,2,,,
USER089,User,implication,permission,Vegan users may be recommended affordable meals.,"∀x.∀y.vegan(x)∧affordableMeal(y)->P(recommend(System,y,x))","For every user and product, if the product is an affordable meal and the user is vegan, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;vegan,2,2,,,
USER089,User,dyadic,permission,Vegan users may be recommended affordable meals.,"∀x.∀y.P(recommend(System,y,x)|vegan(x)∧affordableMeal(y))","For every user and product, if the product is an affordable meal and the user is vegan, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;vegan,2,2,,,
USER090,User,implication,permission,Vegetarian users may be recommended affordable meals.,"∀x.∀y.vegetarian(x)∧affordableMeal(y)->P(recommend(System,y,x))","For every user and product, if the product is an affordable meal and the user is vegetarian, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;vegetarian,2,2,,,
USER090,User,dyadic,permission,Vegetarian users may be recommended affordable meals.,"∀x.∀y.P(recommend(System,y,x)|vegetarian(x)∧affordableMeal(y))","For every user and product, if the product is an affordable meal and the user is vegetarian, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;vegetarian,2,2,,,
USER091,User,implication,prohibition,Children should not be recommended salty snacks.,"∀x.∀y.child(x)∧saltySnack(y)->F(recommend(System,y,x))","For every user and product, if the user is a child and the product is a salty snack, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,salty,2,2,,,
USER091,User,dyadic,prohibition,Children should not be recommended salty snacks.,"∀x.∀y.F(recommend(System,y,x)|child(x)∧saltySnack(y))","For every user and product, if the user is a child and the product is a salty snack, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,salty,2,2,,,
USER092,User,implication,prohibition,Diabetic users should not be recommended salty snacks.,"∀x.∀y.diabetic(x)∧saltySnack(y)->F(recommend(System,y,x))","For every user and product, if the user is diabetic and the product is a salty snack, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,diabetic;salty,2,2,2,none,Faithful: diabetic user + salty snack -> prohibited recommendation is preserved.
USER092,User,dyadic,prohibition,Diabetic users should not be recommended salty snacks.,"∀x.∀y.F(recommend(System,y,x)|diabetic(x)∧saltySnack(y))","For every user and product, if the user is diabetic and the product is a salty snack, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,diabetic;salty,2,2,,,
USER093,User,implication,prohibition,Hypertensive users should not be recommended sugary snacks.,"∀x.∀y.hypertensive(x)∧sugarySnack(y)->F(recommend(System,y,x))","For every user and product, if the user is hypertensive and the product is a sugary snack, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,hypertensive;sugary,2,2,,,
USER093,User,dyadic,prohibition,Hypertensive users should not be recommended sugary snacks.,"∀x.∀y.F(recommend(System,y,x)|hypertensive(x)∧sugarySnack(y))","For every user and product, if the user is hypertensive and the product is a sugary snack, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,hypertensive;sugary,2,2,,,
USER094,User,implication,permission,Users who require low sugar may be recommended healthy meals.,"∀x.∀y.requiresLowSugar(x)∧healthyMeal(y)->P(recommend(System,y,x))","For every user and product, if the product is a healthy meal and the user requires low-sugar food, then the system is permitted to recommend the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,healthy,1,0,2,none,Faithful: user requires low sugar + product is a healthy meal -> permitted recommendation. Auto-1 is conservative because it missed some concept overlap.
USER094,User,dyadic,permission,Users who require low sugar may be recommended healthy meals.,"∀x.∀y.P(recommend(System,y,x)|requiresLowSugar(x)∧healthyMeal(y))","For every user and product, if the product is a healthy meal and the user requires low-sugar food, then the system is permitted to recommend the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,healthy,1,0,2,none,Faithful: user requires low sugar + product is a healthy meal -> permitted recommendation. Auto-1 is conservative because it missed some concept overlap.
USER095,User,implication,permission,Users who require low salt may be recommended Mediterranean meals.,"∀x.∀y.requiresLowSalt(x)∧mediterraneanMeal(y)->P(recommend(System,y,x))","For every user and product, if the product is a Mediterranean meal and the user requires low-salt food, then the system is permitted to recommend the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,mediterranean,2,1,2,none,Faithful: user requires low salt + product is a Mediterranean meal -> permitted recommendation. Auto-1 is conservative because it missed some concept overlap.
USER095,User,dyadic,permission,Users who require low salt may be recommended Mediterranean meals.,"∀x.∀y.P(recommend(System,y,x)|requiresLowSalt(x)∧mediterraneanMeal(y))","For every user and product, if the product is a Mediterranean meal and the user requires low-salt food, then the system is permitted to recommend the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,mediterranean,2,1,2,none,Faithful: user requires low salt + product is a Mediterranean meal -> permitted recommendation. Auto-1 is conservative because it missed some concept overlap.
USER096,User,implication,permission,Users allergic to nuts may be recommended nut-free healthy meals.,"∀x.∀y.allergicTo(x,Nuts)∧healthyMeal(y)->P(recommend(System,y,x))","For every user and product, if the user is allergic to nuts and the product is a healthy meal, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,allergic;healthy;nuts,2,2,,,
USER096,User,dyadic,permission,Users allergic to nuts may be recommended nut-free healthy meals.,"∀x.∀y.P(recommend(System,y,x)|allergicTo(x,Nuts)∧healthyMeal(y))","For every user and product, if the user is allergic to nuts and the product is a healthy meal, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,allergic;healthy;nuts,2,2,,,
USER097,User,implication,permission,Users allergic to shellfish may be recommended vegetarian meals.,"∀x.∀y.allergicTo(x,Shellfish)∧vegetarianMeal(y)->P(recommend(System,y,x))","For every user and product, if the user is allergic to shellfish and the product is a vegetarian meal, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,allergic;shellfish;vegetarian,3,3,,,
USER097,User,dyadic,permission,Users allergic to shellfish may be recommended vegetarian meals.,"∀x.∀y.P(recommend(System,y,x)|allergicTo(x,Shellfish)∧vegetarianMeal(y))","For every user and product, if the user is allergic to shellfish and the product is a vegetarian meal, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,allergic;shellfish;vegetarian,3,3,,,
USER098,User,implication,permission,Gluten sensitive users may be recommended certified gluten-free products.,"∀x.∀y.glutenSensitive(x)∧certifiedGlutenFree(y)->P(recommend(System,y,x))","For every user and product, if the product is certified gluten-free and the user is gluten-sensitive, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;glutenfree,2,2,,,
USER098,User,dyadic,permission,Gluten sensitive users may be recommended certified gluten-free products.,"∀x.∀y.P(recommend(System,y,x)|glutenSensitive(x)∧certifiedGlutenFree(y))","For every user and product, if the product is certified gluten-free and the user is gluten-sensitive, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified;glutenfree,2,2,,,
USER099,User,implication,permission,Lactose intolerant users may be recommended lactose-free meals.,"∀x.∀y.lactoseIntolerant(x)∧lactoseFreeMeal(y)->P(recommend(System,y,x))","For every user and product, if the product is a lactose-free meal and the user is lactose-intolerant, then the system is permitted to recommend the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,lactosefree,1,0,2,none,Faithful: lactose-intolerant user + lactose-free meal -> permitted recommendation. Auto-1 is conservative due to token overlap.
USER099,User,dyadic,permission,Lactose intolerant users may be recommended lactose-free meals.,"∀x.∀y.P(recommend(System,y,x)|lactoseIntolerant(x)∧lactoseFreeMeal(y))","For every user and product, if the product is a lactose-free meal and the user is lactose-intolerant, then the system is permitted to recommend the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,lactosefree,1,0,2,none,Faithful: lactose-intolerant user + lactose-free meal -> permitted recommendation. Auto-1 is conservative due to token overlap.
USER100,User,implication,permission,Users who prefer spicy food may be recommended spicy meals.,"∀x.∀y.prefers(x,y)∧spicyMeal(y)->P(recommend(System,y,x))","For every user and product, if the user prefers the product and the product is a spicy meal, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,spicy,1,1,,,
USER100,User,dyadic,permission,Users who prefer spicy food may be recommended spicy meals.,"∀x.∀y.P(recommend(System,y,x)|prefers(x,y)∧spicyMeal(y))","For every user and product, if the user prefers the product and the product is a spicy meal, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,spicy,1,1,,,
MINISTRY001,Food Ministry,implication,prohibition,Children must not be recommended products that are banned for children.,"∀x.∀y.child(x)∧bannedForChildren(y)->F(recommend(System,y,x))","For every user and product, if the product is banned for children and the user is a child, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,banned;children,1,1,,,
MINISTRY001,Food Ministry,dyadic,prohibition,Children must not be recommended products that are banned for children.,"∀x.∀y.F(recommend(System,y,x)|child(x)∧bannedForChildren(y))","For every user and product, if the product is banned for children and the user is a child, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,banned;children,1,1,,,
MINISTRY002,Food Ministry,implication,prohibition,Children must not be recommended products that exceed the sugar limit.,"∀x.∀y.child(x)∧exceedsSugarLimit(y)->F(recommend(System,y,x))","For every user and product, if the user is a child and the product exceeds sugar limits, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,sugar,2,2,,,
MINISTRY002,Food Ministry,dyadic,prohibition,Children must not be recommended products that exceed the sugar limit.,"∀x.∀y.F(recommend(System,y,x)|child(x)∧exceedsSugarLimit(y))","For every user and product, if the user is a child and the product exceeds sugar limits, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,sugar,2,2,,,
MINISTRY003,Food Ministry,implication,prohibition,Children must not be recommended energy drinks.,"∀x.∀y.child(x)∧energyDrink(y)->F(recommend(System,y,x))","For every user and product, if the user is a child and the product is an energy drink, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,energy,2,2,,,
MINISTRY003,Food Ministry,dyadic,prohibition,Children must not be recommended energy drinks.,"∀x.∀y.F(recommend(System,y,x)|child(x)∧energyDrink(y))","For every user and product, if the user is a child and the product is an energy drink, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,energy,2,2,,,
MINISTRY004,Food Ministry,implication,prohibition,Children must not be recommended restricted products.,"∀x.∀y.child(x)∧restricted(y)->F(recommend(System,y,x))","For every user and product, if the user is a child and the product is restricted, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,restricted,2,2,2,none,Faithful: child user + restricted product -> prohibited recommendation is preserved.
MINISTRY004,Food Ministry,dyadic,prohibition,Children must not be recommended restricted products.,"∀x.∀y.F(recommend(System,y,x)|child(x)∧restricted(y))","For every user and product, if the user is a child and the product is restricted, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,restricted,2,2,,,
MINISTRY005,Food Ministry,implication,prohibition,Children must not be recommended products that are not approved by the ministry.,"∀x.∀y.child(x)∧¬approvedByMinistry(y)->F(recommend(System,y,x))","For every user and product, if the user is a child and it is not the case that the product is approved by the ministry, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;ministry,2,2,2,none,Faithful: child user + product not approved by the ministry -> prohibited recommendation is preserved.
MINISTRY005,Food Ministry,dyadic,prohibition,Children must not be recommended products that are not approved by the ministry.,"∀x.∀y.F(recommend(System,y,x)|child(x)∧¬approvedByMinistry(y))","For every user and product, if the user is a child and it is not the case that the product is approved by the ministry, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;ministry,2,2,,,
MINISTRY006,Food Ministry,implication,prohibition,Children must not be recommended sugary snacks that exceed the sugar limit.,"∀x.∀y.child(x)∧sugarySnack(y)∧exceedsSugarLimit(y)->F(recommend(System,y,x))","For every user and product, if the user is a child and the product exceeds sugar limits and the product is a sugary snack, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,sugar;sugary,2,2,,,
MINISTRY006,Food Ministry,dyadic,prohibition,Children must not be recommended sugary snacks that exceed the sugar limit.,"∀x.∀y.F(recommend(System,y,x)|child(x)∧sugarySnack(y)∧exceedsSugarLimit(y))","For every user and product, if the user is a child and the product exceeds sugar limits and the product is a sugary snack, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,sugar;sugary,2,2,,,
MINISTRY007,Food Ministry,implication,prohibition,Children must not be recommended salty snacks that exceed the salt limit.,"∀x.∀y.child(x)∧saltySnack(y)∧exceedsSaltLimit(y)->F(recommend(System,y,x))","For every user and product, if the user is a child and the product exceeds salt limits and the product is a salty snack, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,salt;salty,2,2,,,
MINISTRY007,Food Ministry,dyadic,prohibition,Children must not be recommended salty snacks that exceed the salt limit.,"∀x.∀y.F(recommend(System,y,x)|child(x)∧saltySnack(y)∧exceedsSaltLimit(y))","For every user and product, if the user is a child and the product exceeds salt limits and the product is a salty snack, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,salt;salty,2,2,,,
MINISTRY008,Food Ministry,implication,prohibition,Children must not be recommended energy drinks or sugary snacks.,"∀x.∀y.child(x)∧(energyDrink(y)∨sugarySnack(y))->F(recommend(System,y,x))","For every user and product, if the user is a child and the product is an energy drink, then the system is prohibited from recommending the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,energy,3,2,1,missing_condition,"Partially preserved: prohibition + child condition + energy drink condition are preserved, but the sugary snack condition from the original/formula is missing in the backtranslation."
MINISTRY008,Food Ministry,dyadic,prohibition,Children must not be recommended energy drinks or sugary snacks.,"∀x.∀y.F(recommend(System,y,x)|child(x)∧(energyDrink(y)∨sugarySnack(y)))","For every user and product, if the user is a child and the product is an energy drink, then the system is prohibited from recommending the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,energy,3,2,1,missing_condition,"Partially preserved: prohibition + child condition + energy drink condition are preserved, but the sugary snack condition from the original/formula is missing in the backtranslation."
MINISTRY009,Food Ministry,implication,prohibition,Children must not be recommended products that exceed the sugar limit or the salt limit.,"∀x.∀y.child(x)∧(exceedsSugarLimit(y)∨exceedsSaltLimit(y))->F(recommend(System,y,x))","For every user and product, if the user is a child and the product exceeds sugar limits, then the system is prohibited from recommending the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,sugar,3,2,1,missing_condition,"Partially preserved: prohibition + child condition + sugar-limit condition are preserved, but the salt-limit condition from the original/formula is missing in the backtranslation."
MINISTRY009,Food Ministry,dyadic,prohibition,Children must not be recommended products that exceed the sugar limit or the salt limit.,"∀x.∀y.F(recommend(System,y,x)|child(x)∧(exceedsSugarLimit(y)∨exceedsSaltLimit(y)))","For every user and product, if the user is a child and the product exceeds sugar limits, then the system is prohibited from recommending the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,sugar,3,2,1,missing_condition,"Partially preserved: prohibition + child condition + sugar-limit condition are preserved, but the salt-limit condition from the original/formula is missing in the backtranslation."
MINISTRY010,Food Ministry,implication,prohibition,Children must not be recommended products that exceed the fat limit.,"∀x.∀y.child(x)∧exceedsFatLimit(y)->F(recommend(System,y,x))","For every user and product, if the user is a child and the product exceeds fat limits, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,fat,2,2,,,
MINISTRY010,Food Ministry,dyadic,prohibition,Children must not be recommended products that exceed the fat limit.,"∀x.∀y.F(recommend(System,y,x)|child(x)∧exceedsFatLimit(y))","For every user and product, if the user is a child and the product exceeds fat limits, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,fat,2,2,,,
MINISTRY011,Food Ministry,implication,prohibition,Diabetic users must not be recommended products that exceed the sugar limit.,"∀x.∀y.diabetic(x)∧exceedsSugarLimit(y)->F(recommend(System,y,x))","For every user and product, if the user is diabetic and the product exceeds sugar limits, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,diabetic;sugar,2,2,,,
MINISTRY011,Food Ministry,dyadic,prohibition,Diabetic users must not be recommended products that exceed the sugar limit.,"∀x.∀y.F(recommend(System,y,x)|diabetic(x)∧exceedsSugarLimit(y))","For every user and product, if the user is diabetic and the product exceeds sugar limits, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,diabetic;sugar,2,2,,,
MINISTRY012,Food Ministry,implication,prohibition,Diabetic users must not be recommended sugary snacks.,"∀x.∀y.diabetic(x)∧sugarySnack(y)->F(recommend(System,y,x))","For every user and product, if the user is diabetic and the product is a sugary snack, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,diabetic;sugary,2,2,,,
MINISTRY012,Food Ministry,dyadic,prohibition,Diabetic users must not be recommended sugary snacks.,"∀x.∀y.F(recommend(System,y,x)|diabetic(x)∧sugarySnack(y))","For every user and product, if the user is diabetic and the product is a sugary snack, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,diabetic;sugary,2,2,,,
MINISTRY013,Food Ministry,implication,prohibition,Diabetic users must not be recommended energy drinks.,"∀x.∀y.diabetic(x)∧energyDrink(y)->F(recommend(System,y,x))","For every user and product, if the user is diabetic and the product is an energy drink, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,diabetic;energy,2,2,,,
MINISTRY013,Food Ministry,dyadic,prohibition,Diabetic users must not be recommended energy drinks.,"∀x.∀y.F(recommend(System,y,x)|diabetic(x)∧energyDrink(y))","For every user and product, if the user is diabetic and the product is an energy drink, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,diabetic;energy,2,2,,,
MINISTRY014,Food Ministry,implication,prohibition,Diabetic users must not be recommended fried meals.,"∀x.∀y.diabetic(x)∧friedMeal(y)->F(recommend(System,y,x))","For every user and product, if the user is diabetic and the product is a fried meal, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,diabetic;fried,1,1,2,none,Faithful: diabetic user + fried meal -> prohibited recommendation is preserved.
MINISTRY014,Food Ministry,dyadic,prohibition,Diabetic users must not be recommended fried meals.,"∀x.∀y.F(recommend(System,y,x)|diabetic(x)∧friedMeal(y))","For every user and product, if the user is diabetic and the product is a fried meal, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,diabetic;fried,1,1,2,none,Faithful: diabetic user + fried meal -> prohibited recommendation is preserved.
MINISTRY015,Food Ministry,implication,prohibition,Diabetic users must not be recommended products that are not safe for diabetic users.,"∀x.∀y.diabetic(x)∧¬safeForDiabeticUsers(y)->F(recommend(System,y,x))","For every user and product, if the user is diabetic and it is not the case that the product is safe for diabetic users, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,diabetic;safe,1,1,,,
MINISTRY015,Food Ministry,dyadic,prohibition,Diabetic users must not be recommended products that are not safe for diabetic users.,"∀x.∀y.F(recommend(System,y,x)|diabetic(x)∧¬safeForDiabeticUsers(y))","For every user and product, if the user is diabetic and it is not the case that the product is safe for diabetic users, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,diabetic;safe,1,1,,,
MINISTRY016,Food Ministry,implication,prohibition,Diabetic users must not be recommended sugary snacks or energy drinks.,"∀x.∀y.diabetic(x)∧(sugarySnack(y)∨energyDrink(y))->F(recommend(System,y,x))","For every user and product, if the user is diabetic and the product is a sugary snack, then the system is prohibited from recommending the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,diabetic;sugary,3,2,1,missing_condition,"Partially preserved: prohibition + diabetic user condition + sugary snack condition are preserved, but the energy drink condition from the original/formula is missing in the backtranslation."
MINISTRY016,Food Ministry,dyadic,prohibition,Diabetic users must not be recommended sugary snacks or energy drinks.,"∀x.∀y.F(recommend(System,y,x)|diabetic(x)∧(sugarySnack(y)∨energyDrink(y)))","For every user and product, if the user is diabetic and the product is a sugary snack, then the system is prohibited from recommending the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,diabetic;sugary,3,2,1,missing_condition,"Partially preserved: prohibition + diabetic user condition + sugary snack condition are preserved, but the energy drink condition from the original/formula is missing in the backtranslation."
MINISTRY017,Food Ministry,implication,prohibition,Hypertensive users must not be recommended products that exceed the salt limit.,"∀x.∀y.hypertensive(x)∧exceedsSaltLimit(y)->F(recommend(System,y,x))","For every user and product, if the product exceeds salt limits and the user is hypertensive, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,hypertensive;salt,2,2,,,
MINISTRY017,Food Ministry,dyadic,prohibition,Hypertensive users must not be recommended products that exceed the salt limit.,"∀x.∀y.F(recommend(System,y,x)|hypertensive(x)∧exceedsSaltLimit(y))","For every user and product, if the product exceeds salt limits and the user is hypertensive, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,hypertensive;salt,2,2,2,none,Faithful: hypertensive user + product exceeding salt limit -> prohibited recommendation is preserved.
MINISTRY018,Food Ministry,implication,prohibition,Hypertensive users must not be recommended salty snacks.,"∀x.∀y.hypertensive(x)∧saltySnack(y)->F(recommend(System,y,x))","For every user and product, if the user is hypertensive and the product is a salty snack, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,hypertensive;salty,2,2,,,
MINISTRY018,Food Ministry,dyadic,prohibition,Hypertensive users must not be recommended salty snacks.,"∀x.∀y.F(recommend(System,y,x)|hypertensive(x)∧saltySnack(y))","For every user and product, if the user is hypertensive and the product is a salty snack, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,hypertensive;salty,2,2,,,
MINISTRY019,Food Ministry,implication,prohibition,Hypertensive users must not be recommended fried meals that exceed the salt limit.,"∀x.∀y.hypertensive(x)∧friedMeal(y)∧exceedsSaltLimit(y)->F(recommend(System,y,x))","For every user and product, if the product exceeds salt limits and the product is a fried meal and the user is hypertensive, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,fried;hypertensive;salt,2,2,,,
MINISTRY019,Food Ministry,dyadic,prohibition,Hypertensive users must not be recommended fried meals that exceed the salt limit.,"∀x.∀y.F(recommend(System,y,x)|hypertensive(x)∧friedMeal(y)∧exceedsSaltLimit(y))","For every user and product, if the product exceeds salt limits and the product is a fried meal and the user is hypertensive, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,fried;hypertensive;salt,2,2,,,
MINISTRY020,Food Ministry,implication,prohibition,Hypertensive users must not be recommended salty snacks or fried meals.,"∀x.∀y.hypertensive(x)∧(saltySnack(y)∨friedMeal(y))->F(recommend(System,y,x))","For every user and product, if the user is hypertensive and the product is a salty snack, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,hypertensive;salty,2,2,,,
MINISTRY020,Food Ministry,dyadic,prohibition,Hypertensive users must not be recommended salty snacks or fried meals.,"∀x.∀y.F(recommend(System,y,x)|hypertensive(x)∧(saltySnack(y)∨friedMeal(y)))","For every user and product, if the user is hypertensive and the product is a salty snack, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,hypertensive;salty,2,2,,,
MINISTRY021,Food Ministry,implication,prohibition,Elderly users must not be recommended fried meals that exceed the fat limit.,"∀x.∀y.elderly(x)∧friedMeal(y)∧exceedsFatLimit(y)->F(recommend(System,y,x))","For every user and product, if the user is elderly and the product exceeds fat limits and the product is a fried meal, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,elderly;fat;fried,2,2,,,
MINISTRY021,Food Ministry,dyadic,prohibition,Elderly users must not be recommended fried meals that exceed the fat limit.,"∀x.∀y.F(recommend(System,y,x)|elderly(x)∧friedMeal(y)∧exceedsFatLimit(y))","For every user and product, if the user is elderly and the product exceeds fat limits and the product is a fried meal, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,elderly;fat;fried,2,2,,,
MINISTRY022,Food Ministry,implication,prohibition,Elderly users must not be recommended products that exceed the salt limit.,"∀x.∀y.elderly(x)∧exceedsSaltLimit(y)->F(recommend(System,y,x))","For every user and product, if the user is elderly and the product exceeds salt limits, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,elderly;salt,2,2,,,
MINISTRY022,Food Ministry,dyadic,prohibition,Elderly users must not be recommended products that exceed the salt limit.,"∀x.∀y.F(recommend(System,y,x)|elderly(x)∧exceedsSaltLimit(y))","For every user and product, if the user is elderly and the product exceeds salt limits, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,elderly;salt,2,2,,,
MINISTRY023,Food Ministry,implication,prohibition,Users allergic to nuts must not be recommended products that contain nuts.,"∀x.∀y.allergicTo(x,Nuts)∧contains(y,Nuts)->F(recommend(System,y,x))","For every user and product, if the user is allergic to nuts and the product contains nuts, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,allergic;nuts,2,2,,,
