id,stakeholder,formula_type,norm_type,original_nl,formula,backtranslated_nl,auto_semantic_score,auto_error_type,auto_notes,auto_direct_overlap,auto_original_concepts,auto_concept_hits,human_semantic_score,human_error_type,human_notes
USER080,User,dyadic,permission,Adult users preferring organic products may receive organic recommendations,"∀x.∀y.P(recommend(System,y,x)|adult(x)∧prefers(x,y)∧organicFood(y))","For every user and product, if the user is an adult and the product is organic food and the user prefers the product, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,adult;organic,2,2,,,
USER081,User,implication,obligation,Users with low sugar requirements should receive low sugar food recommendations,"∀x.∀y.requiresLowSugar(x)∧lowSugarFood(y)->O(recommend(System,y,x))","For every user and product, if the product is low in sugar and the user requires low-sugar food, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,low;sugar,1,1,,,
USER081,User,dyadic,obligation,Users with low sugar requirements should receive low sugar food recommendations,"∀x.∀y.O(recommend(System,y,x)|requiresLowSugar(x)∧lowSugarFood(y))","For every user and product, if the product is low in sugar and the user requires low-sugar food, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,low;sugar,1,1,,,
USER082,User,implication,prohibition,Users with low sugar requirements should not receive high sugar products,"∀x.∀y.requiresLowSugar(x)∧highSugarProduct(y)->F(recommend(System,y,x))","For every user and product, if the product is high in sugar and the user requires low-sugar food, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,high;sugar,1,1,,,
USER082,User,dyadic,prohibition,Users with low sugar requirements should not receive high sugar products,"∀x.∀y.F(recommend(System,y,x)|requiresLowSugar(x)∧highSugarProduct(y))","For every user and product, if the product is high in sugar and the user requires low-sugar food, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,high;sugar,1,1,,,
USER083,User,implication,obligation,Users with low salt requirements should receive affordable low salt food recommendations,"∀x.∀y.requiresLowSalt(x)∧lowSaltFood(y)∧affordableMeal(y)->O(recommend(System,y,x))","For every user and product, if the product is an affordable meal and the product is low in salt and the user requires low-salt food, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;low;salt,2,2,,,
USER083,User,dyadic,obligation,Users with low salt requirements should receive affordable low salt food recommendations,"∀x.∀y.O(recommend(System,y,x)|requiresLowSalt(x)∧lowSaltFood(y)∧affordableMeal(y))","For every user and product, if the product is an affordable meal and the product is low in salt and the user requires low-salt food, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,affordable;low;salt,2,2,,,
USER084,User,implication,prohibition,Users with low salt requirements should not receive high salt salty snacks,"∀x.∀y.requiresLowSalt(x)∧highSaltProduct(y)∧saltySnack(y)->F(recommend(System,y,x))","For every user and product, if the product is high in salt and the user requires low-salt food and the product is a salty snack, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,high;salt;salty,1,1,,,
USER084,User,dyadic,prohibition,Users with low salt requirements should not receive high salt salty snacks,"∀x.∀y.F(recommend(System,y,x)|requiresLowSalt(x)∧highSaltProduct(y)∧saltySnack(y))","For every user and product, if the product is high in salt and the user requires low-salt food and the product is a salty snack, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,high;salt;salty,1,1,,,
USER085,User,implication,permission,Users with health goals may receive healthy meal recommendations,"∀x.∀y.hasHealthGoal(x)∧healthyMeal(y)->P(recommend(System,y,x))","For every user and product, if the user has a health goal and the product is a healthy meal, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,health;healthy,0,0,,,
USER085,User,dyadic,permission,Users with health goals may receive healthy meal recommendations,"∀x.∀y.P(recommend(System,y,x)|hasHealthGoal(x)∧healthyMeal(y))","For every user and product, if the user has a health goal and the product is a healthy meal, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,health;healthy,0,0,,,
USER086,User,implication,obligation,Users preferring protein rich meals should receive protein rich meal recommendations,"∀x.∀y.prefers(x,y)∧proteinRichMeal(y)->O(recommend(System,y,x))","For every user and product, if the user prefers the product and the product is protein-rich, then the system is obligated to recommend the product to the user.",0,semantic_mismatch_possible,Automatic check found weak modality or concept agreement; human review needed.,,0,0,2,awkward_but_equivalent,"prefers(x,y)∧proteinRich aligns with 'users preferring protein-rich meals'; obligation + action preserved. Minor: preference bound to the specific product. Auto-0 conservative."
USER086,User,dyadic,obligation,Users preferring protein rich meals should receive protein rich meal recommendations,"∀x.∀y.O(recommend(System,y,x)|prefers(x,y)∧proteinRichMeal(y))","For every user and product, if the user prefers the product and the product is protein-rich, then the system is obligated to recommend the product to the user.",0,semantic_mismatch_possible,Automatic check found weak modality or concept agreement; human review needed.,,0,0,2,awkward_but_equivalent,"prefers(x,y)∧proteinRich aligns with 'users preferring protein-rich meals'; obligation + action preserved. Minor: preference bound to the specific product. Auto-0 conservative."
USER087,User,implication,prohibition,Users avoiding fried meals should not receive fried meal recommendations,"∀x.∀y.avoids(x,y)∧friedMeal(y)->F(recommend(System,y,x))","For every user and product, if the user avoids the product and the product is a fried meal, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,fried,0,0,,,
USER087,User,dyadic,prohibition,Users avoiding fried meals should not receive fried meal recommendations,"∀x.∀y.F(recommend(System,y,x)|avoids(x,y)∧friedMeal(y))","For every user and product, if the user avoids the product and the product is a fried meal, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,fried,0,0,,,
USER088,User,implication,permission,Users preferring low fat meals may receive low fat meal recommendations,"∀x.∀y.prefers(x,y)∧lowFatMeal(y)->P(recommend(System,y,x))","For every user and product, if the product is a low-fat meal and the user prefers the product, then the system is permitted to recommend the product to the user.",0,semantic_mismatch_possible,Automatic check found weak modality or concept agreement; human review needed.,,1,0,2,awkward_but_equivalent,Permission + low-fat preference preserved; faithful. Minor specific-vs-category preference. Auto-0 conservative.
USER088,User,dyadic,permission,Users preferring low fat meals may receive low fat meal recommendations,"∀x.∀y.P(recommend(System,y,x)|prefers(x,y)∧lowFatMeal(y))","For every user and product, if the product is a low-fat meal and the user prefers the product, then the system is permitted to recommend the product to the user.",0,semantic_mismatch_possible,Automatic check found weak modality or concept agreement; human review needed.,,1,0,2,awkward_but_equivalent,Permission + low-fat preference preserved; faithful. Minor specific-vs-category preference. Auto-0 conservative.
USER089,User,implication,obligation,Users requiring heart healthy food should receive heart healthy meal recommendations,"∀x.∀y.requiresHeartHealthy(x)∧heartHealthyMeal(y)->O(recommend(System,y,x))","For every user and product, if the product is a heart-healthy meal and the user requires heart-healthy food, then the system is obligated to recommend the product to the user.",0,semantic_mismatch_possible,Automatic check found weak modality or concept agreement; human review needed.,,0,0,2,none,requires-heart-healthy + heart-healthy meal -> obligated. Faithful & equivalent. Auto-0 overly conservative.
USER089,User,dyadic,obligation,Users requiring heart healthy food should receive heart healthy meal recommendations,"∀x.∀y.O(recommend(System,y,x)|requiresHeartHealthy(x)∧heartHealthyMeal(y))","For every user and product, if the product is a heart-healthy meal and the user requires heart-healthy food, then the system is obligated to recommend the product to the user.",0,semantic_mismatch_possible,Automatic check found weak modality or concept agreement; human review needed.,,0,0,2,none,requires-heart-healthy + heart-healthy meal -> obligated. Faithful & equivalent. Auto-0 overly conservative.
USER090,User,implication,prohibition,Users avoiding caffeine should not receive caffeinated product recommendations,"∀x.∀y.avoids(x,y)∧caffeinatedProduct(y)->F(recommend(System,y,x))","For every user and product, if the user avoids the product and the product is caffeinated, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,caffeinated,0,0,,,
USER090,User,dyadic,prohibition,Users avoiding caffeine should not receive caffeinated product recommendations,"∀x.∀y.F(recommend(System,y,x)|avoids(x,y)∧caffeinatedProduct(y))","For every user and product, if the user avoids the product and the product is caffeinated, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,caffeinated,0,0,,,
USER091,User,implication,obligation,Users preferring environmentally sustainable products should receive sustainable recommendations,"∀x.∀y.prefers(x,y)∧sustainable(y)∧environmentFriendly(y)->O(recommend(System,y,x))","For every user and product, if the product is environmentally friendly and the user prefers the product and the product is sustainable, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,environmentally;sustainable,1,1,,,
USER091,User,dyadic,obligation,Users preferring environmentally sustainable products should receive sustainable recommendations,"∀x.∀y.O(recommend(System,y,x)|prefers(x,y)∧sustainable(y)∧environmentFriendly(y))","For every user and product, if the product is environmentally friendly and the user prefers the product and the product is sustainable, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,environmentally;sustainable,1,1,,,
USER092,User,implication,permission,Users preferring budget meals may receive discounted meal recommendations,"∀x.∀y.prefers(x,y)∧discountedMeal(y)->P(recommend(System,y,x))","For every user and product, if the product is a discounted meal and the user prefers the product, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,discounted,1,1,,,
USER092,User,dyadic,permission,Users preferring budget meals may receive discounted meal recommendations,"∀x.∀y.P(recommend(System,y,x)|prefers(x,y)∧discountedMeal(y))","For every user and product, if the product is a discounted meal and the user prefers the product, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,discounted,1,1,,,
USER093,User,implication,prohibition,Users avoiding allergens should not receive products containing undeclared allergens,"∀x.∀y.avoids(x,y)∧containsUndeclaredAllergen(y)->F(recommend(System,y,x))","For every user and product, if the user avoids the product and the product contains an undeclared allergen, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,undeclared,1,1,,,
USER093,User,dyadic,prohibition,Users avoiding allergens should not receive products containing undeclared allergens,"∀x.∀y.F(recommend(System,y,x)|avoids(x,y)∧containsUndeclaredAllergen(y))","For every user and product, if the user avoids the product and the product contains an undeclared allergen, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,undeclared,1,1,,,
USER094,User,implication,obligation,Users requiring certified products should receive certified product recommendations,"∀x.∀y.requiresCertifiedProduct(x)∧certified(y)->O(recommend(System,y,x))","For every user and product, if the product is certified and the user requires certified products, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified,1,1,,,
USER094,User,dyadic,obligation,Users requiring certified products should receive certified product recommendations,"∀x.∀y.O(recommend(System,y,x)|requiresCertifiedProduct(x)∧certified(y))","For every user and product, if the product is certified and the user requires certified products, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified,1,1,,,
USER095,User,implication,prohibition,Users avoiding non certified products should not receive uncertified recommendations,"∀x.∀y.avoids(x,y)∧¬certified(y)->F(recommend(System,y,x))","For every user and product, if the user avoids the product and it is not the case that the product is certified, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified,1,1,,,
USER095,User,dyadic,prohibition,Users avoiding non certified products should not receive uncertified recommendations,"∀x.∀y.F(recommend(System,y,x)|avoids(x,y)∧¬certified(y))","For every user and product, if the user avoids the product and it is not the case that the product is certified, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,certified,1,1,,,
USER096,User,implication,obligation,Users preferring fresh food should receive fresh meal recommendations,"∀x.∀y.prefers(x,y)∧freshMeal(y)->O(recommend(System,y,x))","For every user and product, if the product is a fresh meal and the user prefers the product, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,fresh,0,0,,,
USER096,User,dyadic,obligation,Users preferring fresh food should receive fresh meal recommendations,"∀x.∀y.O(recommend(System,y,x)|prefers(x,y)∧freshMeal(y))","For every user and product, if the product is a fresh meal and the user prefers the product, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,fresh,0,0,,,
USER097,User,implication,prohibition,Users avoiding processed meat should not receive processed meat recommendations,"∀x.∀y.avoids(x,y)∧processedMeat(y)->F(recommend(System,y,x))","For every user and product, if the user avoids the product and the product is processed meat, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,meat;processed,0,0,,,
USER097,User,dyadic,prohibition,Users avoiding processed meat should not receive processed meat recommendations,"∀x.∀y.F(recommend(System,y,x)|avoids(x,y)∧processedMeat(y))","For every user and product, if the user avoids the product and the product is processed meat, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,meat;processed,0,0,,,
USER098,User,implication,permission,Users preferring plant based meals may receive plant based recommendations,"∀x.∀y.prefers(x,y)∧plantBasedMeal(y)->P(recommend(System,y,x))","For every user and product, if the product is plant-based and the user prefers the product, then the system is permitted to recommend the product to the user.",0,semantic_mismatch_possible,Automatic check found weak modality or concept agreement; human review needed.,,0,0,2,awkward_but_equivalent,Permission + plant-based preference preserved; faithful. Auto-0 conservative.
USER098,User,dyadic,permission,Users preferring plant based meals may receive plant based recommendations,"∀x.∀y.P(recommend(System,y,x)|prefers(x,y)∧plantBasedMeal(y))","For every user and product, if the product is plant-based and the user prefers the product, then the system is permitted to recommend the product to the user.",0,semantic_mismatch_possible,Automatic check found weak modality or concept agreement; human review needed.,,0,0,2,awkward_but_equivalent,Permission + plant-based preference preserved; faithful. Auto-0 conservative.
USER099,User,implication,obligation,Users with combined low sugar and low salt needs should receive meals satisfying both needs,"∀x.∀y.requiresLowSugar(x)∧requiresLowSalt(x)∧lowSugarFood(y)∧lowSaltFood(y)->O(recommend(System,y,x))","For every user and product, if the product is low in salt and the product is low in sugar and the user requires low-salt food and the user requires low-sugar food, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,low;salt;sugar,2,2,,,
USER099,User,dyadic,obligation,Users with combined low sugar and low salt needs should receive meals satisfying both needs,"∀x.∀y.O(recommend(System,y,x)|requiresLowSugar(x)∧requiresLowSalt(x)∧lowSugarFood(y)∧lowSaltFood(y))","For every user and product, if the product is low in salt and the product is low in sugar and the user requires low-salt food and the user requires low-sugar food, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,low;salt;sugar,2,2,,,
USER100,User,implication,permission,Users preferring seasonal food may receive seasonal meal recommendations,"∀x.∀y.prefers(x,y)∧seasonalMeal(y)->P(recommend(System,y,x))","For every user and product, if the user prefers the product and the product is a seasonal meal, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,seasonal,1,1,,,
USER100,User,dyadic,permission,Users preferring seasonal food may receive seasonal meal recommendations,"∀x.∀y.P(recommend(System,y,x)|prefers(x,y)∧seasonalMeal(y))","For every user and product, if the user prefers the product and the product is a seasonal meal, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,seasonal,1,1,,,
MINISTRY001,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Children must not receive products exceeding sugar limits.,"∀x.∀y.child(x)∧exceedsSugarLimit(y)->F(recommend(System,y,x))","For every user and product, if the user is a child and the product exceeds sugar limits, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,limits;sugar,2,2,,,
MINISTRY001,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Children must not receive products exceeding sugar limits.,"∀x.∀y.F(recommend(System,y,x)|child(x)∧exceedsSugarLimit(y))","For every user and product, if the user is a child and the product exceeds sugar limits, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,limits;sugar,2,2,,,
MINISTRY002,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Children must not receive age restricted products.,"∀x.∀y.child(x)∧ageRestrictedProduct(y)->F(recommend(System,y,x))","For every user and product, if the product is age-restricted and the user is a child, then the system is prohibited from recommending the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,,2,1,2,awkward_but_equivalent,Core norm (child + age-restricted -> prohibit) preserved; only the 'Food Ministry regulation...' framing wrapper is dropped. Auto-1 conservative.
MINISTRY002,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Children must not receive age restricted products.,"∀x.∀y.F(recommend(System,y,x)|child(x)∧ageRestrictedProduct(y))","For every user and product, if the product is age-restricted and the user is a child, then the system is prohibited from recommending the product to the user.",1,partial_concept_overlap,Automatic check found modality agreement but only partial concept overlap.,,2,1,2,awkward_but_equivalent,Core norm (child + age-restricted -> prohibit) preserved; only the 'Food Ministry regulation...' framing wrapper is dropped. Auto-1 conservative.
MINISTRY003,Food Ministry,implication,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Children must receive healthy meal recommendations when available.,"∀x.∀y.child(x)∧healthyMeal(y)∧available(y)->O(recommend(System,y,x))","For every user and product, if the product is available and the user is a child and the product is a healthy meal, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,available;healthy,2,2,,,
MINISTRY003,Food Ministry,dyadic,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Children must receive healthy meal recommendations when available.,"∀x.∀y.O(recommend(System,y,x)|child(x)∧healthyMeal(y)∧available(y))","For every user and product, if the product is available and the user is a child and the product is a healthy meal, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,available;healthy,2,2,,,
MINISTRY004,Food Ministry,implication,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Children may receive approved low sugar products.,"∀x.∀y.child(x)∧approvedByMinistry(y)∧lowSugarFood(y)->P(recommend(System,y,x))","For every user and product, if the product is approved by the ministry and the user is a child and the product is low in sugar, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;low;ministry;sugar,3,3,,,
MINISTRY004,Food Ministry,dyadic,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Children may receive approved low sugar products.,"∀x.∀y.P(recommend(System,y,x)|child(x)∧approvedByMinistry(y)∧lowSugarFood(y))","For every user and product, if the product is approved by the ministry and the user is a child and the product is low in sugar, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;low;ministry;sugar,3,3,,,
MINISTRY005,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Children must not receive products requiring safety warnings.,"∀x.∀y.child(x)∧requiresWarning(y)->F(recommend(System,y,x))","For every user and product, if the user is a child and the product requires a warning, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,,2,2,,,
MINISTRY005,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Children must not receive products requiring safety warnings.,"∀x.∀y.F(recommend(System,y,x)|child(x)∧requiresWarning(y))","For every user and product, if the user is a child and the product requires a warning, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,,2,2,,,
MINISTRY006,Food Ministry,implication,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Diabetic users must receive foods safe for diabetic users.,"∀x.∀y.diabetic(x)∧safeForDiabeticUsers(y)->O(recommend(System,y,x))","For every user and product, if the user is diabetic and the product is safe for diabetic users, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,diabetic;safe,1,1,,,
MINISTRY006,Food Ministry,dyadic,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Diabetic users must receive foods safe for diabetic users.,"∀x.∀y.O(recommend(System,y,x)|diabetic(x)∧safeForDiabeticUsers(y))","For every user and product, if the user is diabetic and the product is safe for diabetic users, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,diabetic;safe,1,1,,,
MINISTRY007,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Diabetic users must not receive products exceeding sugar limits.,"∀x.∀y.diabetic(x)∧exceedsSugarLimit(y)->F(recommend(System,y,x))","For every user and product, if the user is diabetic and the product exceeds sugar limits, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,diabetic;limits;sugar,2,2,,,
MINISTRY007,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Diabetic users must not receive products exceeding sugar limits.,"∀x.∀y.F(recommend(System,y,x)|diabetic(x)∧exceedsSugarLimit(y))","For every user and product, if the user is diabetic and the product exceeds sugar limits, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,diabetic;limits;sugar,2,2,,,
MINISTRY008,Food Ministry,implication,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Diabetic users may receive approved low sugar foods.,"∀x.∀y.diabetic(x)∧approvedByMinistry(y)∧lowSugarFood(y)->P(recommend(System,y,x))","For every user and product, if the product is approved by the ministry and the user is diabetic and the product is low in sugar, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;diabetic;low;ministry;sugar,3,3,2,none,QC sample: confirmed semantically equivalent.
MINISTRY008,Food Ministry,dyadic,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Diabetic users may receive approved low sugar foods.,"∀x.∀y.P(recommend(System,y,x)|diabetic(x)∧approvedByMinistry(y)∧lowSugarFood(y))","For every user and product, if the product is approved by the ministry and the user is diabetic and the product is low in sugar, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;diabetic;low;ministry;sugar,3,3,2,none,QC sample: confirmed semantically equivalent.
MINISTRY009,Food Ministry,implication,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Diabetic users must receive foods with nutrition labels.,"∀x.∀y.diabetic(x)∧hasNutritionLabel(y)->O(recommend(System,y,x))","For every user and product, if the user is diabetic and the product has a nutrition label, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,diabetic;nutrition,2,2,2,none,QC sample: confirmed semantically equivalent.
MINISTRY009,Food Ministry,dyadic,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Diabetic users must receive foods with nutrition labels.,"∀x.∀y.O(recommend(System,y,x)|diabetic(x)∧hasNutritionLabel(y))","For every user and product, if the user is diabetic and the product has a nutrition label, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,diabetic;nutrition,2,2,2,none,QC sample: confirmed semantically equivalent.
MINISTRY010,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Diabetic users must not receive high sugar products.,"∀x.∀y.diabetic(x)∧highSugarProduct(y)->F(recommend(System,y,x))","For every user and product, if the user is diabetic and the product is high in sugar, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,diabetic;high;sugar,2,2,,,
MINISTRY010,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Diabetic users must not receive high sugar products.,"∀x.∀y.F(recommend(System,y,x)|diabetic(x)∧highSugarProduct(y))","For every user and product, if the user is diabetic and the product is high in sugar, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,diabetic;high;sugar,2,2,,,
MINISTRY011,Food Ministry,implication,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Hypertensive users must receive low salt foods.,"∀x.∀y.hypertensive(x)∧lowSaltFood(y)->O(recommend(System,y,x))","For every user and product, if the user is hypertensive and the product is low in salt, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,hypertensive;low;salt,2,2,,,
MINISTRY011,Food Ministry,dyadic,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Hypertensive users must receive low salt foods.,"∀x.∀y.O(recommend(System,y,x)|hypertensive(x)∧lowSaltFood(y))","For every user and product, if the user is hypertensive and the product is low in salt, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,hypertensive;low;salt,2,2,,,
MINISTRY012,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Hypertensive users must not receive products exceeding salt limits.,"∀x.∀y.hypertensive(x)∧exceedsSaltLimit(y)->F(recommend(System,y,x))","For every user and product, if the product exceeds salt limits and the user is hypertensive, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,hypertensive;limits;salt,2,2,,,
MINISTRY012,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Hypertensive users must not receive products exceeding salt limits.,"∀x.∀y.F(recommend(System,y,x)|hypertensive(x)∧exceedsSaltLimit(y))","For every user and product, if the product exceeds salt limits and the user is hypertensive, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,hypertensive;limits;salt,2,2,,,
MINISTRY013,Food Ministry,implication,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Hypertensive users may receive approved low salt foods.,"∀x.∀y.hypertensive(x)∧approvedByMinistry(y)∧lowSaltFood(y)->P(recommend(System,y,x))","For every user and product, if the product is approved by the ministry and the user is hypertensive and the product is low in salt, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;hypertensive;low;ministry;salt,3,3,,,
MINISTRY013,Food Ministry,dyadic,permission,Food Ministry policy permits the recommender to act under this regulatory condition: Hypertensive users may receive approved low salt foods.,"∀x.∀y.P(recommend(System,y,x)|hypertensive(x)∧approvedByMinistry(y)∧lowSaltFood(y))","For every user and product, if the product is approved by the ministry and the user is hypertensive and the product is low in salt, then the system is permitted to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,approved;hypertensive;low;ministry;salt,3,3,,,
MINISTRY014,Food Ministry,implication,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Hypertensive users must receive foods complying with nutrition guidelines.,"∀x.∀y.hypertensive(x)∧compliesWithGuideline(y)->O(recommend(System,y,x))","For every user and product, if the product complies with ministry guidelines and the user is hypertensive, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,guidelines;hypertensive;ministry,1,1,,,
MINISTRY014,Food Ministry,dyadic,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Hypertensive users must receive foods complying with nutrition guidelines.,"∀x.∀y.O(recommend(System,y,x)|hypertensive(x)∧compliesWithGuideline(y))","For every user and product, if the product complies with ministry guidelines and the user is hypertensive, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,guidelines;hypertensive;ministry,1,1,,,
MINISTRY015,Food Ministry,implication,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Hypertensive users must not receive high salt products.,"∀x.∀y.hypertensive(x)∧highSaltProduct(y)->F(recommend(System,y,x))","For every user and product, if the product is high in salt and the user is hypertensive, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,high;hypertensive;salt,2,2,,,
MINISTRY015,Food Ministry,dyadic,prohibition,Food Ministry regulation prohibits the recommender from violating this safety rule: Hypertensive users must not receive high salt products.,"∀x.∀y.F(recommend(System,y,x)|hypertensive(x)∧highSaltProduct(y))","For every user and product, if the product is high in salt and the user is hypertensive, then the system is prohibited from recommending the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,high;hypertensive;salt,2,2,,,
MINISTRY016,Food Ministry,implication,obligation,Food Ministry policy requires the recommender to follow this public-interest rule: Pregnant users must receive foods safe for pregnant users.,"∀x.∀y.pregnant(x)∧safeForPregnantUsers(y)->O(recommend(System,y,x))","For every user and product, if the user is pregnant and the product is safe for pregnant users, then the system is obligated to recommend the product to the user.",2,none,Automatic check found modality agreement and strong concept overlap.,pregnant;safe,1,1,,,
